"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57"
"fp_original_firstorder_Mean_1",-0.000912222694776349,-0.0282196378307282,0.0494243848617826,-0.0506806473131853,0.0546590773010253,-0.0478144115414604,-0.0658692649857155,-0.0154451137813882,0.0547505450310643,-0.00873282730952291,-0.11461196104088,-0.0113878228588079,0.0519357591337198,0.0106745946658368,-0.0127762176091285,-0.0667469868721012,0.0886505529050218,0.023773547213569,-0.0256461802667031,0.0460763569051432,-0.0502506440290551,-0.0341582278799051,0.0510539561344071,0.0592099928612676,-0.0333741459484477,0.025611698613792,-0.00864388072985902,-0.00242923969961324,-0.0075367388808645,0.0279568105739624,0.0223640016364534,-0.0252417030130156,0.0555163011179302,-0.00150300603843736,0.0440430638470712,0.0246617488162644,-0.0439892411425139,0.0162367283313523,0.0305093365145535,0.0060046233183708,0.000584511406463984,0.0413950644232627,0.0753460933781273,0.0329510823323005,-0.0798684467630705,0.0253634556579099,0.040195018982564,-0.00273487149029947,-0.0266533104088074,0.0356824978931718,-0.0536746858425212,-0.0675294703932415,-0.0187434340602185,0.0256317651402472,-0.0361487963904898,0.00407759349246226,0.0133543483007186
"ktrans_original_firstorder_Mean_1",0.0367073687125571,-0.0331839558076882,0.0379083215856759,-0.0817662946917203,0.0148235318787371,0.0254061824480093,0.0599925434830559,0.0248854371706102,-0.0274866369926708,0.0236260287525029,-0.0550021092226857,-0.0892468959872215,0.0143368529810863,-0.0486712829193219,-0.0496424019886003,-0.0214383134640758,0.00724713563637018,0.0669783100456591,0.020421670676831,0.0407033599200861,0.00909299803896595,0.0162803525090133,0.00791485674264624,-0.0115813113385372,0.0205935158082965,0.0182961547743273,-0.0136307268467109,0.00533088774479398,-0.0234458646904652,0.0437267771920584,-0.00490837002490017,-0.0274868403680494,-0.0319462027374183,-0.0282305228583638,0.0142086227535812,-0.0280200065010702,0.0277409441575904,-0.000527472588253927,-0.0242629818763664,-0.0420698991911781,-0.0133916792339511,0.0161781329450302,-0.00398705269268315,0.0178003834143593,0.0120206496630908,0.0162870572899442,-0.0062759322394612,-0.0396334235049309,-0.0262128628414945,-0.026920456476279,0.00264992082923806,0.0341633182479474,0.0156103291780544,-0.0262649379917487,-0.00333472628632855,-0.0295628583084721,-0.0154780430873869
"tau_original_firstorder_Mean_1",0.0359688678043483,-0.0463094954070598,0.037470934038856,-0.0655202877805592,0.00372158429601399,0.00603888192557325,-0.015163175832466,-0.0151148626649188,-0.0117441947317053,-0.0865376304488862,-0.0537434741148428,-0.10353241250423,0.0378661839571914,0.020626769004834,0.0102653449852253,-0.0282640842925842,-0.0575640940019603,0.000463746158258609,0.0597131737455961,-0.0391739245009621,0.0461692125376554,0.0230909398546234,-0.0167606940837528,0.0616900634547161,0.060908247254484,0.00187927994935182,0.0252096979537293,-0.0323833252590294,0.00644741683441195,-0.0170680365835679,0.0232710144691065,-0.0150796395057745,0.0265029088752439,0.031529608354474,-0.0557710208357821,-0.0834804005436514,0.0670728469294534,0.0475110664258418,-0.0537346528601583,-0.0182376671396313,0.0288295807770914,0.0265484385500024,-0.0322179145140013,0.0658885685089194,0.0539259980003636,-0.0146879869649847,0.0440873177707744,0.0542058392864992,0.0405152552761323,0.0581724259801815,0.000604403955846842,-0.00752840752603227,0.0536356484841281,0.0955359556444335,0.0073675472423146,0.0236137109385578,-0.0053170570417818
"ve_original_firstorder_Mean_1",0.0418930372767662,-0.0284530589095083,0.0425224518410242,-0.0625659313930404,0.00459631529744222,0.0324530056867674,0.0153462726394251,-0.000474663121798782,-0.044360179983951,-0.0519859722616148,-0.0510299558421811,-0.102420442130164,-0.0713339350924053,0.0312124193198718,0.0434247177027269,-0.06408641162829,0.0319228749007895,-0.0662623356850367,0.0237684589302223,0.0804128038314555,-0.00233804841726762,0.0173755368454057,-0.0619329489815133,0.0279461309899386,0.0130905424401539,-0.0309018174069233,-0.0103643476141356,-0.0109118027776069,-0.0205260514735541,0.0364211341991767,0.00792411907560402,0.0276095606757723,-0.00805146359448961,0.0268782565667523,-0.000978127068521817,0.0771478615000399,0.0265983357110811,-0.0400050550218528,0.00762998457697141,0.0125467954536728,-0.0799288023752608,-0.00181467240458744,-0.0320066889797623,-0.0283412950964368,0.0198543627701221,0.030294673500791,-0.0515874850450571,-0.0158145866786198,-0.0174016957583476,0.0251811034965603,-0.044604504088961,-0.0268669017529204,0.0665999535768937,-0.00270004198450568,0.0935322684670104,-0.00410150961608315,0.00251817052197909
"vp_original_firstorder_Mean_1",0.0457106120891722,-0.0408136748117054,0.0508035268078268,-0.0542574065180986,0.0291437532796469,-0.00290075424175663,0.032279180724631,0.012797472874707,-0.0263240231994872,-0.0131063339908566,-0.104611716830038,-0.0852122952762357,-0.00103903421519674,-0.0435436324806714,-0.0209643586964957,0.00187057596787715,0.0473626230231146,-0.0192721289799595,0.0122079694407417,0.0455540916963034,0.0159158375394625,-0.019542216840396,0.00921764567082436,0.0038649106618388,-0.028451735835651,-0.0254502199770702,-0.0255088183415263,0.0080654695105174,0.0152358120394268,0.0220592430616008,0.00404373098469892,-0.0305325496477063,-0.00998267630303935,0.0292137251323306,0.000775337662203894,-0.00890813857156204,0.011681463390936,-0.0205223048735518,0.0178197913044397,-0.0211188623472289,0.0397761981832932,0.0205710225070856,0.0270550697832346,0.0110780230158832,-0.0136089114479547,-0.0204099731544148,0.064239520617327,-0.0111135099567334,-0.0021571425043324,-0.0506556932840892,0.0532120959580037,-0.0121991050463545,-0.0519541136038686,-0.00583229158568243,-0.0293498030837629,-0.0330870425548724,-0.00660817338683066
"fp_original_firstorder_Mean_2",0.00405755008626923,-0.00990180615342695,0.043487151659543,-0.0305565974839746,0.0651054118978154,-0.0467578532331222,-0.0828814945706089,-0.0079608593859476,0.0564060332758686,-0.025890116491699,-0.110447996456824,0.0771408072522246,0.011702365464406,0.0242676085211939,0.0254145947573096,-0.0584688931582074,0.0497897010640281,0.0550572360849828,-0.0952844203070996,0.0162934056190193,-0.0222933434188542,-0.00956818110020641,-0.0193469665385612,0.0171553745224179,-0.0253421718343257,0.0877302703948534,0.0338507617974235,-0.0272644727939622,0.0301635696086924,0.00703460152893094,-0.00429545311629058,0.0917409033749171,-0.0656056934304298,-0.058982515900531,-0.0175932973378425,-0.0109363105114602,-0.0181055076278084,0.0342233217051226,0.0399966654011511,0.0554127022852132,0.00389461869803754,-5.98264120071653e-05,-0.0146399276087405,-0.0963205129045973,-0.00914184793901209,-0.00242223904603793,-0.00994686941018485,0.00439600148111201,0.0210396717790252,-0.00192120499970019,-7.5230514170503e-05,-0.00188928914520429,0.0266514095569897,0.0306771567386396,0.01521842173992,-0.00572912315287326,0.00920411657946736
"ktrans_original_firstorder_Mean_2",0.0381250274503945,-0.0319402023038954,0.0350397301816038,-0.0856086474399068,0.0249991718093561,0.0233420077075377,0.0545525609408452,0.021333601143321,-0.00490550202904457,0.0723164484125616,-0.0356703257040573,0.0481057787125613,-0.0467266358036616,0.00888094939864525,-0.0460442630560531,0.0538846135785624,-0.00893986389148113,0.0514508748266871,-0.00414112737921878,-0.0064003774481577,0.0117335086405322,0.0198712166422736,0.00444307373995521,-0.0457960248748547,0.0233175134542383,0.0204891362259297,0.0104197708985694,0.016573460775543,-0.0337852695989325,-0.0485211148372763,0.0413670095726237,-0.0108779972402293,-0.0011659185718827,0.000289805264303311,-0.0265453931344835,0.00783737517872883,-0.00568148631046612,-0.00301565375761509,0.0628680567116782,0.00915265622795282,0.0102768909192174,0.0519590702133272,0.0149586181811812,-0.0262296174386619,0.00540941592893872,0.00906795403142567,0.0293974101063778,-0.0338156035727569,0.00919546972735467,-0.0314286641751027,0.00251803714948494,-0.0102848670914656,-0.0695241462159681,0.0162216739880793,0.0466058425210946,-0.0101756923410087,0.00382124109191705
"tau_original_firstorder_Mean_2",0.0361571398653154,-0.0519723320061287,0.0335907003845312,-0.0412339166003084,0.0395694046538855,0.0027005548555079,-0.0462198878334388,0.00416715917844614,0.0535566795744402,-0.0676800139872066,-0.0171140752772804,0.0670208721273146,0.0119055993620464,0.084634469225909,0.013171860339897,0.0472759685064212,-0.118221637973722,-0.021020185315469,-0.034726895977518,-0.0459356772521395,0.0220689335245045,0.0173034099372266,-0.0419784092894855,0.00407155413606851,0.0797230501169305,0.00558589697294146,-0.0229634433647266,-0.0325629639609387,-0.0531996490945305,0.00326887096660687,0.00585872186598633,-0.00629589213227117,-0.0577099658082411,-0.0275832527251344,-0.00929028867511862,-0.0583838278614074,0.083156893049908,-0.0371969573834752,-0.0400761933362906,-0.000482013738573408,-0.0166100981864705,0.0849131353359193,-0.0113077491120749,0.0353265498976654,-0.00416555994253342,0.00923664875433606,-0.0534369800188645,-0.0221578713099478,-0.0523637342954361,0.00188111600161158,0.0473798049542651,0.00578828008834765,-0.0350457540065969,-0.0150984699478084,-0.0106792023435321,0.0743004659424519,0.0145702570271351
"ve_original_firstorder_Mean_2",0.0464190573411209,-0.0336077111614561,0.0398878577253051,-0.0540376972869547,0.0279202626249958,0.0210594839825893,0.00441779927381776,0.0256828633273639,0.0142696950825546,-0.00836229631549971,-0.0125383483711513,0.0648514344524056,-0.158034144588484,0.0855756255850885,0.0311907314630315,0.00234325383988949,0.028226307173162,-0.0445496995472332,-0.00036634306469444,0.00776492083541986,-0.0193932024621552,-0.0115362951592112,0.0287886971825445,0.00436879228899179,-0.027087759692597,-0.00278391676632793,-0.0097836368568104,-0.024525299161473,-0.0167786347150922,-0.0747602740516385,-0.0187120104408214,-0.0285822638728259,-0.019854149590965,-0.0394831466446693,0.0141027317017934,-0.0571854493076803,-0.0107995579387872,0.0493435474440067,-0.059971137255788,-0.0125134179583368,-0.0427973254343601,-0.0279777341952047,-0.00657178404799797,0.000228856938156684,0.0531726680227301,-0.0434714434811602,0.0269033277080661,0.043003561397662,-0.0105664173941866,0.0413909693619048,-0.0442075560309963,0.0192072687790556,0.0602545935005313,-0.0338355391725923,-0.033494976191543,-0.0170549699203074,-0.0151286839862198
"vp_original_firstorder_Mean_2",0.0506048087513422,-0.0372918410749226,0.0429651568353186,-0.0477699300546549,0.048852810658321,-0.00769515603401219,0.00504821903592897,0.0157384320729358,0.0319160881991003,0.0138482213733793,-0.082365957096322,0.0687369880339362,-0.0884385103951762,0.00501420376542934,-0.0189494366456078,0.0678876862763289,0.0234608707991078,-0.0142857444024052,-0.038103086975615,-0.0124083825854809,-0.00247070150532967,-0.000132053462896778,-0.0144518723671222,-0.0421899954512046,-0.017585668400038,-0.0157879958466994,-0.0135569980271619,0.0328135216853996,-0.0130520234196319,-0.0262715236714633,0.00436897408900075,-0.0555412578591973,-0.00367406546304256,-0.00567306848758379,0.00107157327229496,0.0377189376435756,-0.0439469892214378,0.0130362336703489,0.0153449012226119,0.0451957368625414,0.0401759481933902,0.00575051910826014,0.0667335366712631,-0.0154820249575599,-0.0142099021354825,0.00758894309608698,0.0437838068519702,-0.0370182574719945,0.00303114887843003,0.0110798488184451,0.0256620784880456,-0.00860798275650738,-0.0174556066144471,0.0433741678384702,0.0304352650455102,0.00859626579571886,0.00150034262716245
"fp_original_firstorder_Median_1",0.00338475086845868,-0.0142696738611588,0.0388579526234008,-0.0232562452279156,0.064942408443991,-0.0494452329445717,-0.0481919625951678,-0.0208315445580219,0.0379371476879641,0.024950992077092,-0.129778606426495,-0.0636426000661926,-0.0231221236341932,0.00569848324430921,0.0240315262561343,-0.0595762601386937,0.0778513413055554,0.0656427307775153,-0.0561577187709391,0.0061872564070928,-0.066387771016914,-0.0221010908959574,-0.0121480293488536,0.0762138372405627,-0.0981792424596269,0.0872692856903355,-0.0842511819795607,-0.0244509917276917,-0.0274303770735611,0.0466046594305432,0.0236854099037346,-0.0061300905238473,0.0190867341412126,-0.0483580936968544,0.0189842691122371,0.0649317362613061,-0.0436530311688096,0.110831796143504,0.14663122363776,0.0482682577285308,-0.0318894755887172,0.0498354242831808,0.0446058017242661,0.105776189885369,-0.0658888801860939,-0.0161543829758325,0.122600824031633,-0.00923113115305681,-0.133490026597446,0.0961553642268521,-0.0482737692673813,-0.173219117155494,0.00164826114671655,0.0656074865311832,-0.0759166025628988,0.0378416416083231,-0.0111006019027165
"ktrans_original_firstorder_Median_1",0.033265114207728,-0.0282179564105829,0.0446726329115945,-0.0525216018667826,0.0223338185535446,0.000933026415496996,0.0319727357980505,0.0025428548744818,-0.0390508941591507,-0.00360720602023742,-0.123219256965665,-0.101160314830631,-0.0479255963307906,0.00288355134671422,-0.0161895789565395,-0.0155232089680508,0.0859690333613272,-0.0633286838564961,0.01540177488299,0.0649692993499649,0.00331427005206058,-0.0217552261069613,-0.0784369280058311,0.0111141593467596,0.0290633145339079,0.0435833543791964,-0.0164045304412384,0.0246321840663885,0.0157045474418824,0.0306306697023455,-0.0126938374926766,-0.0400710471729918,-0.00465712063838563,0.123456510584963,0.0315247716336651,0.0014626164177907,0.0739387498418413,-0.0740200311347895,0.0517062973037878,-0.0562576300778116,0.0129978895293163,0.0552469949514078,-0.0479323604962725,-0.0364896248630241,0.026624219876239,-0.0678421586840681,0.0300956993297372,-0.0675416627650928,-0.0852743395773033,0.049673763587124,0.0373229100268403,0.0524807594284489,-0.0500020154626336,-0.0248508281709902,0.0754389353664528,-0.0128702634799559,0.0102170845797398
"tau_original_firstorder_Median_1",0.0396002517984764,-0.015059287346082,0.0291023532036223,-0.0108730273277611,0.014587982644046,-0.00619908318232736,-0.0241446380773779,0.0143960776440439,-0.0128756517439625,-0.0568381563443543,-0.119428587883759,-0.13407906500397,0.000417465969128214,-0.0180498362414343,-0.00967886301163011,-0.0364815186714143,-0.0370409224982662,-0.00473592276062446,0.0560830818496644,-0.0234483479967708,0.0920669473067408,0.0263934028697094,-0.0806489673297536,-0.00554233501756194,0.036140237133544,-0.00307099348895101,0.0320494909139985,-0.0838862077435454,0.0773976497666491,-0.115238975194253,0.053712752111154,-0.0104671444888986,0.00870954092462854,0.102765558818912,0.0860582073830181,-0.0738698036653185,0.179032926148439,-0.0258999157965886,-0.0330782263201097,-0.051528538993914,0.11685328439697,0.0484650401019125,-0.137772960623892,0.118702936404962,-0.0697907576391866,-0.0532525447913878,-0.030045678669377,0.095247041812528,0.0730954242570763,0.234251477726298,0.0284478247603532,-0.049165730285059,0.157805431905313,0.103563962296852,-0.017409713593277,0.0208749197325306,-0.00549441325032436
"ve_original_firstorder_Median_1",0.0362450807932068,-0.0214772647185159,0.0382549659364642,-0.0429795001224518,0.0156930025070135,0.00767923475124847,0.0100161957537729,-0.00474043467239995,-0.0410502324321248,-0.0500379600136242,-0.108067688537577,-0.122059638288108,-0.0582973952342482,0.00725301254598607,0.0216697257390759,-0.0378163448114593,0.0613825864170769,-0.0925606070523668,0.0186327016452218,0.0827053666277383,0.000568112403093391,-0.00827666078485064,-0.107265717042584,0.0288030118633346,0.0389421289474114,0.00464368112954726,-0.0268716175952873,-0.0198716988512569,0.00960308848785166,0.0590172518365335,-0.0543791737349905,-0.00303715102568055,-0.0292159875238064,0.094885167229777,0.0266432630360802,0.0732915776792022,0.0746053225113854,-0.0543741999288023,0.02404303076111,-0.00337877560117479,-0.0472684882850257,0.0101361391125962,-0.0684956922068271,-0.0554844533643683,0.0399463907393614,-0.00166368810899232,-0.0682693188076522,-0.0861985043863743,-0.0867949012207198,0.0795652087565924,-0.0637997436708913,-0.057329063937207,0.104296299954832,0.00299393955638184,0.162372377811734,-0.00906648970489474,-0.00972477416934509
"vp_original_firstorder_Median_1",0.0401113440391411,-0.0268539421274142,0.0447085623739763,-0.0335174988913254,0.0328164553361848,-0.0153428414854282,0.0165457727623198,0.0105411345180863,-0.0180649788212781,-0.0124049287568302,-0.143492231107362,-0.0832632338632445,-0.0452280335218422,-0.0273107178514985,-0.0178713739067396,-0.00377688796949412,0.10499307046147,-0.0507296820325341,-0.00272367111433696,0.0581981811459062,-0.00443946551643582,-0.0454344801968543,-0.0227793147233097,0.0129470820407558,-0.0278431420710735,0.00615678515329678,-0.0182017715501536,0.0353840828449525,0.0288714028601628,0.000627289010140028,0.0046816147914337,-0.105613228228977,-0.0182871386220672,0.0849675006616936,0.0339086592851632,-0.0447309525066556,0.0323494458800075,-0.0355897326776444,0.0376111805050481,-0.0676052511230399,0.0817765320916784,0.0266272378401649,0.0206541805163197,-0.00165549810325153,-0.0437985428422484,-0.064713489634392,0.137534738992587,-0.00541041609628315,-0.0367561531197321,-0.00764085251481808,0.0648111742042102,-0.00579769540204658,-0.0576608532294358,0.0278118301174986,-0.0084882847342095,-0.0350334207161629,-0.00546790426166118
"fp_original_firstorder_Median_2",-0.000747846119649105,0.000282006224471487,0.0437009029289898,-0.0015818482752705,0.0674691913364411,-0.0362295848750772,-0.0624300909445849,-0.00706236124401962,0.0592282741434728,-0.0087381110831198,-0.119157330146285,0.0525585587425974,-0.0198549428484125,0.0199907622615784,0.0329888734553604,-0.0537700982652341,0.0816704047312998,0.0502310446485803,-0.113663257348857,0.0277592571121337,-0.0514474822266934,-0.0223282270076871,-0.0448600283780182,-0.0332651041858247,-0.0252986664521032,0.092358651029026,0.0420058124289456,-0.0136599964742736,0.0379202073141504,0.035473928228496,0.00327229587665824,0.0981475438675544,-0.12040947558523,-0.142855351092174,-0.00371820498906022,-0.0614401179448157,0.0767761331283769,0.0114103751216614,0.0674311490373555,0.146391058978623,-0.00101472901367654,-0.0399648679498939,-0.00827541881668032,-0.156702170597401,-0.0550541038526699,-0.0680962218725109,-0.0303087580979904,0.0514721317631949,-0.0111677487023039,-0.0322871470241609,0.00142873277877199,-0.012151302042056,0.0205199477413538,0.0402180874846,0.0547281962089691,0.0134832401222839,0.0202643156762101
